Timestamp,Accelerometer,Encoder,Potentiometer,Pushbutton,Switch
14895,376,-1,487,0,0
14960,374,-1,487,0,0
15028,374,-1,487,0,0
15126,379,-1,487,0,0
15191,379,-1,487,0,0
15257,385,-1,487,0,0
15322,434,-1,487,0,0
15389,407,-1,487,0,0
15454,399,-1,487,0,0
15552,365,-1,487,0,0
15618,344,-1,487,0,0
15683,332,-1,487,0,0
15749,326,-1,487,0,0
15814,311,-1,487,0,0
15880,3,-1,487,0,0
15978,284,-1,487,0,0
16043,282,-1,487,0,0
16109,280,-1,487,0,0
16174,277,-1,487,0,0
16241,283,-1,487,0,0
16340,283,-1,487,0,0
16405,280,-1,487,0,0
16470,271,-1,487,0,0
16536,270,-1,487,0,0
16601,274,-1,487,0,0
16667,27,-1,487,0,0
16765,281,-1,487,0,0
16830,280,-1,487,0,0
16896,279,-1,487,0,0
16961,279,-1,487,0,0
17029,284,-1,487,0,0
17126,284,-1,487,0,0
17192,287,-1,487,0,0
17258,286,-1,487,0,0
17323,283,-1,487,0,0
17389,283,-1,487,0,0
17454,282,-1,487,0,0
17553,284,-1,487,0,0
17618,283,-1,487,0,0
17683,281,-1,487,0,0
17749,282,-1,487,0,0
17815,283,-1,487,0,0
17881,283,-1,487,0,0
17979,282,-1,487,0,0
18044,284,-1,487,0,0
18110,283,-1,487,0,0
18175,284,-1,487,0,0
18241,283,-1,487,0,0
18339,283,-1,487,0,0
18404,284,-1,487,0,0
18470,284,-1,487,0,0
18535,285,-1,487,0,0
18600,283,-1,487,0,0
18699,283,-1,487,0,0
18765,283,-1,487,0,0
18830,283,-1,487,0,0
18896,284,-1,487,0,0
18961,285,-1,487,0,0
19029,286,-1,487,0,0
19127,284,-1,487,0,0
19192,285,-1,487,0,0
19258,284,-1,487,0,0
19326,284,-1,487,0,0
19398,282,-1,487,0,0
19472,284,-1,487,0,0
19538,286,-1,487,0,0
19604,287,-1,487,0,0
19669,285,-1,487,0,0
19768,284,-1,487,0,0
19834,286,-1,487,0,0
19899,284,-1,487,0,0
19965,288,-1,487,0,0
20031,283,-1,487,0,0
20096,284,-1,487,0,0
20194,283,-1,487,0,0
20260,286,-1,487,0,0
20326,286,-1,487,0,0
20391,287,-1,487,0,0
20457,285,-1,487,0,0
20555,284,-1,487,0,0
20621,285,-1,487,0,0
20686,284,-1,487,0,0
20752,286,-1,487,0,0
20818,285,-1,487,0,0
20883,287,-1,487,0,0
20981,287,-1,487,0,0
21051,286,-1,487,0,0
21116,285,-1,487,0,0
21182,287,-1,487,0,0
21248,287,-1,487,0,0
21313,287,-1,487,0,0
21412,286,-1,487,0,0
21478,285,-1,487,0,0
21544,284,-1,487,0,0
21609,285,-1,487,0,0
21675,284,-1,487,0,0
21740,285,-1,487,0,0
21838,285,-1,487,0,0
21904,283,-1,487,0,0
21970,285,-1,487,0,0
22038,285,-1,487,0,0
22103,286,-1,487,0,0
22169,286,-1,487,0,0
22267,285,-1,487,0,0
22333,286,-1,487,0,0
22398,286,-1,487,0,0
22464,285,-1,487,0,0
22529,284,-1,487,0,0
22628,285,-1,487,0,0
22694,285,-1,487,0,0
22760,286,-1,487,0,0
22826,283,-1,487,0,0
22891,284,-1,487,0,0
22957,285,-1,487,0,0
23057,286,-1,487,0,0
23123,285,-1,487,0,0
23189,279,-1,487,0,0
23255,273,-1,487,0,0
23320,264,-1,487,0,0
23387,256,-1,487,0,0
23485,284,-1,487,0,0
23551,277,-1,487,0,0
23617,301,-1,487,0,0
23682,303,-1,487,0,0
23748,309,-1,487,0,0
23814,314,-1,487,0,0
23912,314,-1,487,0,0
23979,315,-1,487,0,0
24044,309,-1,487,0,0
24110,308,-1,487,0,0
24186,307,-1,487,0,0
24252,311,-1,487,0,0
24317,298,-1,487,0,0
24416,316,-1,487,1,0
24482,325,-1,487,1,0
24547,328,-1,487,1,0
24612,328,-1,487,1,0
24678,338,-1,487,1,0
24750,333,-1,487,1,0
24823,335,-1,487,1,0
24889,341,-1,487,1,0
24987,341,-1,487,1,0
25054,344,-1,487,1,0
25119,348,-1,487,1,0
25185,352,-1,487,1,0
25251,353,-1,487,1,0
25320,353,-1,487,1,0
25418,351,-1,487,1,0
25493,351,-1,487,1,0
25559,351,-1,487,1,0
25624,352,-1,487,1,0
26934,352,-1,487,1,0
27001,373,0,487,0,0
27067,371,0,487,0,0
27133,372,0,487,0,0
27199,375,0,487,0,0
27265,365,0,487,0,0
27335,368,0,487,0,0
27402,370,0,487,0,0
27467,376,0,487,0,0
27533,375,0,487,0,0
27599,376,0,487,0,0
27664,376,0,487,0,0
27730,373,0,487,0,0
27829,371,0,487,0,0
27894,373,0,487,0,0
27960,376,0,487,0,0
28025,385,0,487,0,0
28091,425,0,487,0,0
28157,449,0,487,0,0
28223,430,0,487,0,0
28288,0,0,487,0,0
28386,296,0,487,0,0
28453,144,0,487,0,0
28519,119,0,487,0,0
28584,198,0,487,0,0
28650,256,0,487,0,0
28715,275,0,487,0,0
28781,275,0,487,0,0
28813,275,0,487,0,0
28880,281,0,487,0,0
28946,281,0,487,0,0
29011,279,0,487,0,0
29078,276,0,487,0,0
29144,277,0,487,0,0
29210,278,0,487,0,0
29275,279,0,487,0,0
29375,277,0,487,0,0
29441,279,0,487,0,0
29506,268,0,487,0,0
29572,279,0,487,0,0
29637,284,0,487,0,0
29703,286,0,487,0,0
29769,286,0,487,0,0
29868,287,0,487,0,0
29934,289,0,487,0,0
29999,287,0,487,0,0
30065,286,0,487,0,0
30130,288,0,487,0,0
30196,290,0,487,0,0
30262,290,0,487,0,0
30295,290,0,487,0,0
30361,287,0,487,0,0
30426,286,0,487,0,0
30492,286,0,487,0,0
30557,287,0,487,0,0
30623,282,0,487,0,0
30689,280,0,487,0,0
30754,280,0,487,0,1
30787,280,0,487,0,0
30853,280,-1,487,0,1
30919,286,-1,487,0,1
30985,283,-1,487,0,1
31052,285,-1,487,0,1
31118,284,-1,487,0,1
31216,288,0,487,0,1
31282,285,0,487,0,1
31351,286,0,487,0,1
31429,286,0,487,0,1
31495,282,1,487,0,1
31560,292,2,487,0,1
31626,274,4,487,0,1
31692,288,7,487,0,1
31757,271,9,487,0,1
31823,286,11,487,0,1
31921,296,12,487,0,1
31987,290,14,487,0,1
32053,285,17,487,0,1
32119,280,19,487,0,1
32185,283,21,487,0,1
32250,275,22,487,0,1
32349,294,25,487,0,1
32415,274,27,487,0,1
32481,292,29,487,0,1
32546,292,31,487,0,1
32612,294,33,487,0,1
32710,287,35,487,0,1
32776,275,38,487,0,1
32841,286,40,487,0,1
32907,280,43,487,0,1
32973,288,45,487,0,1
33039,287,48,487,0,1
33138,296,49,487,0,1
33203,292,52,487,0,1
33269,291,54,487,0,1
33335,286,55,487,0,1
33401,280,56,487,0,1
33467,280,58,487,0,1
33499,280,58,487,0,0
33565,291,59,487,0,1
33630,290,60,487,0,1
33696,290,61,487,0,1
33762,289,62,487,0,1
33827,289,63,487,0,1
33926,286,63,487,0,1
33991,288,63,487,0,1
34057,288,63,487,0,1
34123,288,63,487,0,1
34188,287,63,487,0,1
34287,288,63,487,0,1
34352,285,63,487,0,1
34418,284,63,487,0,1
34484,287,63,487,0,1
34549,285,63,487,0,1
34615,286,63,487,0,1
34714,286,63,487,0,1
34779,288,63,487,0,1
34844,286,63,487,0,1
34910,287,63,487,0,1
34976,289,63,487,0,1
35042,289,63,487,0,1
35075,289,63,487,0,1
35140,287,63,487,0,1
35206,285,63,487,0,1
35271,285,63,487,0,1
35338,284,63,487,0,1
35404,282,63,487,0,1
35502,284,63,487,0,1
35568,285,63,487,0,1
35633,285,63,487,0,1
35706,287,63,487,0,1
35772,286,63,487,0,1
35838,287,63,487,0,1
35904,288,63,487,0,1
36002,287,63,487,0,1
36067,288,63,487,0,1
36133,285,63,487,0,1
36199,286,63,487,0,1
36265,288,63,487,0,1
36334,288,63,487,0,1
36400,288,63,487,0,1
36433,288,63,487,0,0
36499,287,63,487,0,1
36564,284,63,487,0,1
36630,286,63,487,0,1
36696,286,63,487,0,1
36761,287,63,487,0,1
36859,286,63,487,0,1
36925,285,63,487,0,1
36991,286,63,487,0,1
37058,289,63,487,0,1
37124,290,63,487,0,1
37190,289,63,487,0,1
37289,288,65,487,0,1
37359,295,67,487,0,1
37477,291,68,487,0,1
37544,282,71,487,0,1
37610,279,72,487,0,1
37676,285,73,487,0,1
37741,281,75,487,0,1
37807,280,77,487,0,1
37873,287,79,487,0,1
37938,297,81,487,0,1
38004,299,83,487,0,1
38070,288,86,487,0,1
38136,294,88,487,0,1
38202,296,90,487,0,1
38267,307,93,487,0,1
38366,294,94,487,0,1
38432,296,97,487,0,1
38498,301,98,487,0,1
38563,304,103,487,0,1
38629,291,105,487,0,1
38695,291,107,487,0,1
38794,309,109,487,0,1
38860,286,112,487,0,1
38925,286,114,487,0,1
38991,293,116,487,0,1
39091,303,119,487,0,1
39157,292,121,487,0,1
39224,288,124,487,0,1
39289,285,126,487,0,1
39356,280,128,487,0,1
39422,280,131,487,0,1
39454,280,131,487,0,1
39521,296,133,487,0,1
39586,294,137,487,0,1
39652,299,139,487,0,1
39718,296,141,487,0,1
39817,299,143,487,0,1
39882,286,145,487,0,1
39948,306,148,487,0,1
40014,301,151,487,0,1
40080,303,153,487,0,1
40178,304,155,487,0,1
40244,299,157,487,0,1
40310,294,159,487,0,1
40376,301,161,487,0,1
40441,301,163,487,0,1
40474,301,163,487,0,1
40540,273,165,487,0,1
40606,295,168,487,0,1
40672,295,170,487,0,1
40738,297,171,487,0,1
40837,294,173,487,0,1
40903,293,175,487,0,1
40968,301,177,487,0,1
41034,314,179,487,0,1
41101,311,181,487,0,1
41199,293,185,487,0,1
41265,299,187,487,0,1
41331,302,189,487,0,1
41397,297,191,487,0,1
41462,288,193,487,0,1
41561,304,195,487,0,1
41627,309,197,487,0,1
41693,295,199,487,0,1
41758,292,200,487,0,1
41825,290,202,487,0,1
41923,306,203,487,0,1
41989,293,205,487,0,1
42055,293,207,487,0,1
42121,296,209,487,0,1
42186,282,210,487,0,1
42285,290,212,487,0,1
42351,290,213,487,0,1
42417,292,214,487,0,1
42482,296,215,487,0,1
42548,2,217,487,0,1
42647,292,220,487,0,1
42713,310,222,487,0,1
42778,288,224,487,0,1
42844,289,227,487,0,1
42943,287,230,487,0,1
43009,300,232,487,0,1
43086,299,234,487,0,1
43152,293,237,487,0,1
43218,290,239,487,0,1
43284,313,241,487,0,1
43362,296,244,487,0,1
43435,287,248,487,0,1
43501,290,250,487,0,1
43568,303,252,487,0,1
43666,299,254,487,0,1
43732,288,257,487,0,1
43798,289,258,487,0,1
43864,296,260,487,0,1
43962,291,264,487,0,1
44028,301,266,487,0,1
44094,306,268,487,0,1
44159,305,271,487,0,1
44225,306,273,487,0,1
44324,298,275,487,0,1
44389,314,277,487,0,1
44455,293,279,487,0,1
44521,295,281,487,0,1
44586,301,283,487,0,1
44687,297,285,487,0,1
44753,287,287,487,0,1
44819,303,289,487,0,1
44885,287,291,487,0,1
44951,282,293,487,0,1
45053,287,297,487,0,1
45131,294,300,487,0,1
45197,302,302,487,0,1
45263,306,305,487,0,1
45329,296,307,487,0,1
45395,295,309,487,0,1
45461,283,311,487,0,1
45559,288,312,487,0,1
45625,283,315,487,0,1
45690,292,317,487,0,1
45756,301,319,487,0,1
45822,299,320,487,0,1
45921,296,322,487,0,1
45986,292,324,487,0,1
46053,287,325,487,0,1
46118,276,326,487,0,1
46217,292,327,487,0,1
46283,277,329,487,0,1
46348,289,330,487,0,1
46414,284,330,487,0,1
46480,289,333,487,0,1
46579,287,336,487,0,1
46645,281,339,487,0,1
46711,288,341,487,0,1
46777,291,342,487,0,1
46842,296,344,487,0,1
46941,296,346,487,0,1
47006,286,349,487,0,1
47072,284,352,487,0,1
47138,299,354,487,0,1
47204,295,357,487,0,1
47303,292,360,487,0,1
47369,288,362,487,0,1
47435,283,364,487,0,1
47500,293,367,487,0,1
47566,294,369,487,0,1
47665,289,371,487,0,1
47730,292,374,487,0,1
47796,290,377,487,0,1
47862,283,380,487,0,1
47960,281,380,487,0,1
48026,287,383,487,0,1
48092,298,385,487,0,1
48158,296,386,487,0,1
48224,291,388,487,0,1
48322,291,392,487,0,1
48388,289,394,487,0,1
48454,288,396,487,0,1
48521,288,398,487,0,1
48586,295,400,487,0,1
48685,299,403,487,0,1
48751,294,406,487,0,1
48816,290,409,487,0,1
48882,297,411,487,0,1
48948,296,414,487,0,1
49049,295,416,487,0,1
49115,294,418,487,0,1
49180,299,421,487,0,1
49246,290,424,487,0,1
49311,298,426,487,0,1
49429,288,429,487,0,1
49495,288,430,487,0,1
49560,281,433,487,0,1
49627,296,435,487,0,1
49693,296,437,487,0,1
49759,292,440,487,0,1
49825,297,441,487,0,1
49890,297,444,487,0,1
49923,297,444,487,0,0
49989,302,446,487,0,1
50055,300,448,487,0,1
50120,280,450,487,0,1
50186,296,452,487,0,1
50284,298,455,487,0,1
50350,301,457,487,0,1
50416,297,459,487,0,1
50481,288,461,487,0,1
50547,288,463,487,0,1
50580,288,463,487,0,1
50645,292,466,487,0,1
50711,282,467,487,0,1
50777,285,468,487,0,1
50842,293,471,487,0,1
50908,293,473,487,0,1
50940,293,473,487,0,0
51006,289,478,487,0,1
51072,293,480,487,0,1
51139,290,483,487,0,1
51205,293,484,487,0,1
51270,293,487,487,0,1
51303,293,487,487,0,1
51371,284,488,487,0,1
51437,292,490,487,0,1
51502,295,493,487,0,1
51567,294,495,487,0,1
51632,294,497,487,0,1
51665,294,497,487,0,1
51731,288,499,487,0,1
51797,294,501,487,0,1
51862,296,503,487,0,1
51928,296,505,487,0,1
52026,293,509,487,0,1
52091,290,511,487,0,1
52157,301,514,487,0,1
52228,296,517,487,0,1
52294,294,520,487,0,1
52392,285,521,487,0,1
52458,298,523,487,0,1
52524,296,526,487,0,1
52590,276,528,487,0,1
52656,277,531,487,0,1
52754,286,533,487,0,1
52820,297,535,487,0,1
52886,297,535,487,0,1
52952,299,537,487,0,1
53028,289,539,487,0,1
53094,307,541,487,0,1
53192,288,543,487,0,1
53257,289,544,487,0,1
53324,296,546,487,0,1
53390,295,550,487,0,1
53457,298,552,487,0,1
53556,304,554,487,0,1
53622,294,556,487,0,1
53688,296,559,487,0,1
53754,281,561,487,0,1
53820,298,562,487,0,1
53918,295,563,487,0,1
53984,285,564,487,0,1
54050,289,565,487,0,1
54115,287,567,487,0,1
54192,293,569,487,0,1
54261,286,570,487,0,1
54327,289,572,487,0,1
54425,295,573,487,0,1
54491,294,574,487,0,1
54557,300,575,487,0,1
54623,291,576,487,0,1
54689,291,576,487,0,1
54722,291,576,487,0,0
54787,289,576,487,0,1
54853,292,578,487,0,1
54918,297,580,487,0,1
54984,293,583,487,0,1
55090,295,584,487,0,1
55156,297,586,487,0,1
55221,290,589,487,0,1
55287,293,591,487,0,1
55364,297,593,487,0,1
55445,291,593,487,0,1
55513,297,595,487,0,1
55579,289,598,487,0,1
55645,289,600,487,0,1
55711,305,602,487,0,1
55809,300,605,487,0,1
55875,282,606,487,0,1
55941,289,608,487,0,1
56008,299,611,487,0,1
56074,291,614,487,0,1
56173,299,616,487,0,1
56239,292,618,487,0,1
56304,307,620,487,0,1
56370,316,622,487,0,1
56436,299,625,487,0,1
56535,298,628,487,0,1
56600,300,631,487,0,1
56666,300,633,487,0,1
56732,298,635,487,0,1
56798,292,637,487,0,1
56896,305,638,487,0,1
56962,297,640,487,0,1
57028,304,644,487,0,1
57094,300,646,487,0,1
57159,300,648,487,0,1
57192,300,648,487,0,1
57259,300,649,487,0,1
57325,297,651,487,0,1
57392,292,653,487,0,1
57458,283,655,487,0,1
57523,283,656,487,0,1
57557,283,656,487,0,1
57622,284,658,487,0,1
57688,295,658,487,0,1
57754,297,660,487,0,1
57819,307,663,487,0,1
57918,307,664,487,0,1
57983,303,666,487,0,1
58049,306,668,487,0,1
58114,292,669,487,0,1
58180,296,671,487,0,1
58279,295,673,487,0,1
58345,297,675,487,0,1
58410,290,677,487,0,1
58476,286,679,487,0,1
58542,286,681,487,0,1
58575,286,681,487,0,0
58640,295,683,487,0,1
58706,286,685,487,0,1
58772,304,688,487,0,1
58838,285,690,487,0,1
58936,295,692,487,0,1
59001,311,694,487,0,1
59068,301,696,487,0,1
59133,295,697,487,0,1
59199,304,700,487,0,1
59297,299,701,487,0,1
59364,299,702,487,0,1
59429,292,702,487,0,1
59495,289,702,487,0,1
59560,289,705,487,0,1
59593,289,705,487,0,1
59659,303,708,487,0,1
59724,310,710,487,0,1
59790,300,714,487,0,1
59856,299,716,487,0,1
59954,312,718,487,0,1
60020,304,720,487,0,1
60085,286,721,487,0,1
60150,291,724,487,0,1
60216,286,726,487,0,1
60314,291,729,487,0,1
60381,290,731,487,0,1
60446,295,732,487,0,1
60512,293,734,487,0,1
60577,3,736,487,0,1
60675,299,736,487,0,1
60741,300,736,487,0,1
60807,309,736,487,0,1
60872,305,736,487,0,1
60971,304,736,487,0,1
61037,288,736,487,0,1
61103,292,736,487,0,1
61169,268,736,487,0,1
61234,266,736,487,0,1
61342,264,736,487,0,1
61412,268,736,487,0,1
61479,269,736,487,0,1
61545,276,736,487,0,1
61610,278,736,487,0,1
61676,274,736,487,0,1
61742,281,736,487,0,1
61840,283,736,487,0,1
61906,293,736,487,0,1
61972,301,736,487,0,1
62038,311,736,487,0,1
62103,311,736,487,0,1
62136,311,736,487,0,1
62202,327,736,487,0,1
62268,316,736,487,0,1
62334,315,736,487,0,1
62400,296,736,487,0,1
62498,296,291,487,0,1
62564,289,736,487,0,1
62630,281,736,487,0,1
62696,284,736,487,0,1
62761,285,736,487,0,1
62827,285,736,487,0,1
62860,285,736,487,0,0
62926,289,736,487,0,1
62991,302,736,487,0,1
63064,297,736,487,0,1
63130,305,736,487,0,1
63196,308,736,487,0,1
63294,296,736,487,0,1
63361,314,736,487,0,1
63426,312,736,487,0,1
63493,309,736,487,0,1
63558,324,736,487,0,1
63656,336,736,487,0,1
63722,330,736,487,0,1
63788,415,736,487,0,1
63854,325,736,487,0,1
63919,332,736,487,0,1
64018,331,736,487,0,1
64083,324,736,487,0,1
64149,327,736,487,0,1
64215,322,736,487,0,1
64312,332,736,487,0,1
64378,349,736,487,0,1
64445,330,736,487,0,1
64511,327,736,487,0,1
64577,325,736,487,0,1
64642,325,736,487,0,1
64740,310,736,487,0,1
64806,305,736,487,0,1
64872,311,736,487,0,1
64938,310,736,487,0,1
65037,311,736,487,0,1
65103,309,736,487,0,1
65169,308,736,487,0,1
65235,314,736,487,0,1
65301,311,736,487,0,1
65400,314,736,487,0,1
65532,312,736,487,0,1
65671,315,736,487,0,1
65758,310,736,487,0,1
65839,315,736,487,0,1
65905,316,736,487,0,1
65971,309,736,487,0,1
66037,305,736,487,0,1
66103,303,736,487,0,1
66169,301,736,487,0,1
66235,302,736,487,0,0
66301,303,736,487,0,0
66383,303,736,487,0,0
66449,303,736,487,0,0
66516,296,736,487,0,0
66581,305,736,487,0,0
66647,339,736,487,0,0
66713,338,736,487,0,0
66779,338,736,487,0,0
66846,338,736,487,0,0
66912,337,736,487,0,0
66978,343,736,487,0,0
67045,339,736,487,0,0
67111,334,736,487,0,0
67176,332,736,487,0,0
67242,332,736,487,0,0
67308,335,736,487,0,0
67389,323,736,487,0,0
67462,335,736,487,0,0
67528,326,736,487,0,0
67593,332,736,487,0,0
67659,325,736,487,0,0
67725,322,736,487,0,0
67791,312,736,487,0,0
67858,301,736,487,0,0
67924,304,736,487,0,0
67990,301,736,487,0,0
68055,301,736,487,0,0
68088,301,736,487,0,0
68154,302,736,487,0,0
68220,301,736,487,0,0
68286,272,736,487,0,0
68352,309,736,487,0,0
68417,309,736,487,0,0
68450,309,736,487,0,0
68516,298,736,487,0,0
68582,300,736,487,0,0
68648,296,736,487,0,0
68713,301,736,487,0,0
68779,301,736,487,0,0
68812,301,736,487,0,0
68878,294,736,487,0,0
68944,284,736,487,0,0
69009,293,736,487,0,0
69076,288,736,487,0,0
69174,292,736,487,0,0
69240,284,736,487,0,0
69306,287,736,487,0,0
69374,273,736,487,0,0
69440,301,736,487,0,0
69506,306,736,487,0,0
69605,294,736,487,0,0
69671,287,736,487,0,0
69736,288,736,487,0,0
69802,288,736,487,0,0
69868,288,736,487,0,0
69901,288,736,487,0,0
69967,290,736,487,0,0
70032,291,736,487,0,0
70098,286,736,487,0,0
70163,280,736,487,0,0
70262,279,736,487,0,0
70328,276,736,487,0,0
70394,312,736,487,0,0
70460,265,736,487,0,0
70525,270,736,487,0,0
70624,299,736,487,0,0
70690,293,736,487,0,0
70756,296,736,487,0,0
70821,307,736,487,0,0
70888,310,736,487,0,0
70986,312,736,487,0,0
71054,307,736,487,0,0
71119,297,736,487,0,0
71186,296,736,487,0,0
71251,299,736,487,0,0
71351,304,736,487,0,0
71417,311,736,487,0,0
71483,314,736,487,0,0
71549,321,736,487,0,0
71615,338,736,487,0,0
71714,347,736,487,0,0
71780,348,736,487,0,0
71846,352,736,487,0,0
71912,350,735,487,0,0
71978,349,735,487,0,0
72076,350,735,487,0,0
72142,350,735,487,0,0
72208,346,735,487,0,0
72274,344,735,487,0,0
72340,342,735,487,0,0
72438,341,735,487,0,0
72504,347,735,487,0,0
72570,350,735,487,0,0
72637,350,735,487,0,0
72702,346,735,487,0,0
72801,344,735,487,0,0
72867,342,735,487,0,0
72933,340,735,487,0,0
72999,338,735,487,0,0
73066,336,735,487,0,0
73165,330,735,487,0,0
73231,335,735,487,0,0
73297,348,735,487,0,0
73366,337,735,487,0,0
73448,334,735,487,0,0
73522,322,735,487,0,0
73588,323,735,487,0,0
73654,344,735,487,0,0
73720,350,735,487,0,0
73786,35,735,487,0,0
73884,356,735,487,0,0
73951,358,735,487,0,0
74017,356,735,487,0,0
74082,356,735,487,0,0
74148,364,735,487,0,0
74247,367,735,487,0,0
74312,372,735,487,0,0
74378,357,735,487,0,0
74444,350,735,487,0,0
74509,38,735,487,0,0
74608,365,735,487,0,0
74674,368,735,487,0,0
74739,377,735,487,0,0
74805,372,735,487,0,0
74871,3,735,487,0,0
74969,368,735,487,0,0
75036,369,735,487,0,0
75101,364,735,487,0,0
75167,360,735,487,0,0
75265,362,735,487,0,0
75332,367,735,487,0,0
75398,366,735,487,0,0
75465,367,735,487,0,0
75531,371,735,487,0,0
75597,372,735,487,0,0
75695,372,735,487,0,0
75761,367,735,487,0,0
75827,341,735,487,0,0
75893,361,735,487,0,0
75991,373,735,487,0,0
76056,383,735,487,0,0
76122,369,735,487,0,0
76188,360,735,487,0,0
76253,361,735,487,0,0
76351,364,735,487,0,0
76417,374,735,487,0,0
76483,373,735,487,0,0
76556,364,735,487,0,0
76621,366,735,487,0,0
76687,374,735,487,0,0
76786,370,735,487,0,0
76851,366,735,487,0,0
76917,370,735,487,0,0
76982,363,735,487,0,0
77053,368,735,487,0,0
77151,368,735,487,0,0
77217,371,735,487,0,0
77283,366,735,487,0,0
77349,367,735,487,0,0
77415,369,735,487,0,0
77513,368,735,487,0,0
77579,369,735,487,0,0
77645,368,735,487,0,0
77710,369,735,487,0,0
77776,365,735,487,0,0
77874,368,735,487,0,0
77940,368,735,487,0,0
78006,367,735,487,0,0
78072,368,735,487,0,0
78138,366,735,487,0,0
78236,366,735,487,0,0
78302,367,735,487,0,0
78367,366,735,487,0,0
78433,365,735,487,0,0
78499,367,735,487,0,0
78598,366,735,487,0,0
78663,364,735,487,0,0
78729,366,735,487,0,0
78795,370,735,487,0,0
78861,375,735,487,0,0
78960,365,735,487,0,0
79026,364,735,487,0,0
79092,366,735,487,0,0
79157,372,735,487,0,0
79223,365,735,487,0,0
79323,365,735,487,0,0
79415,367,735,487,0,0
79498,367,735,487,0,0
79564,367,735,487,0,0
79630,365,735,487,0,0
79696,367,735,487,0,0
79761,366,735,487,0,0
79827,367,735,487,0,0
79893,367,735,487,0,0
79958,367,735,487,0,0
80026,367,735,487,0,0
80092,36,735,487,0,0
80190,366,735,487,0,0
80255,367,735,487,0,0
80321,366,735,487,0,0
80387,368,735,487,0,0
80484,367,735,487,0,0
80550,368,735,487,0,0
80616,366,735,487,0,0
80682,367,735,487,0,0
80747,366,735,487,0,0
80846,367,735,487,0,0
80912,367,735,487,0,0
80977,366,735,487,0,0
81043,368,735,487,0,0
81109,366,735,487,0,0
81207,366,735,487,0,0
81273,366,735,487,0,0
81340,367,735,487,0,0
81405,367,735,487,0,0
81471,367,735,487,0,0
81570,366,735,487,0,0
81635,366,735,487,0,0
81701,368,735,487,0,0
81767,369,735,487,0,0
81833,37,735,487,0,0
81930,384,735,487,0,0
81998,383,735,487,0,0
82063,366,735,487,0,0
82128,348,735,487,0,0
82227,339,735,487,0,0
82292,329,735,487,0,0
82358,322,735,487,0,0
82424,312,735,487,0,0
82489,294,735,487,0,0
82587,284,735,487,0,0
82652,276,735,487,0,0
82718,280,735,487,0,0
82784,283,735,487,0,0
82850,287,735,487,0,0
82948,284,735,487,0,0
83015,288,735,487,0,0
83087,292,735,487,0,0
83152,291,735,487,0,0
83218,291,735,487,0,0
83284,292,735,487,0,0
83383,294,735,487,0,0
83448,291,735,487,0,0
83514,291,735,487,0,0
83580,291,735,487,0,0
83645,288,735,487,0,0
83744,289,735,487,0,0
83810,288,735,487,0,0
83875,288,735,487,0,0
83941,287,735,487,0,0
84007,290,735,487,0,0
84104,290,735,487,0,0
84169,290,735,487,0,0
84250,290,735,487,0,0
84322,290,735,487,0,0
84387,290,735,487,0,0
84453,290,735,487,0,0
84522,289,735,487,0,0
84587,288,735,487,0,0
84692,289,735,487,0,0
84758,288,735,487,0,0
84825,288,735,487,0,0
84890,289,735,487,0,0
84956,289,735,487,0,0
85022,289,735,487,0,0
85121,289,735,487,0,0
85186,289,735,487,0,0
85251,289,735,487,0,0
85317,289,735,487,0,0
85397,289,735,487,0,0
85468,289,735,487,0,0
85533,289,735,487,0,0
85632,289,735,487,0,0
85697,289,735,487,0,0
85763,289,735,487,0,0
85829,288,735,487,0,0
85895,288,735,487,0,0
85993,288,735,487,0,0
86059,288,735,487,0,0
86125,287,735,487,0,0
86190,287,735,487,0,0
86255,288,735,487,0,0
86354,288,735,487,0,0
86420,289,735,487,0,0
86486,289,735,487,0,0
86551,288,735,487,0,0
86617,288,735,487,0,0
86715,288,735,487,0,0
86781,289,735,487,0,0
86847,288,735,487,0,0
86912,288,735,487,0,0
86978,288,735,487,0,0
87077,287,735,487,0,0
87143,287,735,487,0,0
87209,287,735,487,0,0
87274,289,735,487,0,0
87341,289,735,487,0,0
87439,288,735,487,0,0
87505,288,735,487,0,0
87572,289,735,487,0,0
87638,288,735,487,0,0
87703,288,735,487,0,0
87802,290,735,487,0,0
87867,290,735,487,0,0
87933,288,735,487,0,0
87999,288,735,487,0,0
88097,288,735,487,0,0
88163,287,735,487,0,0
88228,289,735,487,0,0
88294,289,735,487,0,0
88360,289,735,487,0,0
88458,289,735,487,0,0
88523,287,735,487,0,0
88589,288,735,487,0,0
88654,288,735,487,0,0
88720,289,735,487,0,0
88818,289,735,487,0,0
88884,287,735,487,0,0
88950,288,735,487,0,0
89016,288,735,487,0,0
89092,289,735,487,0,0
89160,289,735,487,0,0
89226,2,735,487,0,0
89325,288,735,487,0,0
89391,289,735,487,0,0
89456,289,735,487,0,0
89522,289,735,487,0,0
89588,2,735,487,0,0
89687,287,735,487,0,0
89752,288,735,487,0,0
89818,285,735,487,0,0
89883,280,735,487,0,0
89982,285,735,487,0,0
90048,289,735,487,0,0
90115,283,735,487,0,0
90180,280,735,487,0,0
90246,279,735,487,0,0
90344,281,735,487,0,0
90410,289,735,487,0,0
90475,298,735,487,0,0
90541,301,735,487,0,0
90606,299,735,487,0,0
90705,294,735,487,0,0
90770,288,735,487,0,0
90836,287,735,487,0,0
90903,291,735,487,0,0
90968,289,735,487,0,0
